Timestamp	How did you get to this poll?	Which one are you?	When did you get into Yohaji?	What got you interested in Yohaji? (Optional)	Your NUMBER 1 favorite character?	Your other faves? (Around/up to 3)	Favorite character dynamics? (Around/up to 3)	Gush about your faves here!	Who were your favorite character(s) initially? (If it's not the same as your current faves)	Bonus question: Did you answer the 2022 poll?	Anything else you want to say?	no1	top3	Mentioned	when	reason	reason - character	og fav	wordcount	ships	Column 23	Column 24	Column 25
12/26/2024 21:38:45	Tumblr	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	I'm a sucker for comedy, school settings, slice of life, Japanese supernatural, found family, sadistic cuties, complex stories, hot characters, complex multi layered characters, reversal of tropes, amazing art style (in the manga). The anime got me interested, the manga got me hooked! 	Haruaki 	Hatanaka, Miki, Takahashi, Sano	Sano/Mame, Takahashi/Yamazaki, Hijita/Beniko, The Three Idiot Teachers (aka, Haruaki/Izuna/Rintaro) 	I love how pure the friendships are in yohaji. Tanamai portrays relationships so well, whether they are romantic (looking at you Izuna/Ibara), platonic (Hijita/ Beniko "his gender is Koutaro"..."Her gender is just Beniko"), adorable (Mame/Sano), or some secret other thing (Ranmaru/Ashiya (Acchan)) I have read the manga and spin off twice and I plan to read again for a third time, the story and characters are just that good! 	Mame, Hijita, Haruaki, sano	No	The amount of work you do is phenomenal 👏  the Yohaji fandom is blessed to have you.	Haruaki	Hatanaka, Rintarou, Takahashi, Sano	Hatanaka, Ibara, Hijita, Beniko, Mame, Sano, Ranmaru, Principal	Post anime release (Oct 2024 - now)	School life, Comedy, Supernatural, Characters		Mame, Hijita, Sano	69	Sano & Mame, Takahashi & Yamazaki, Hijita & Beniko, Teacher trio			
12/26/2024 21:40:53	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	My friend loves Yohaji and I typically get into his interests lol, so I started watching Yohaji w/ him once the anime started airing	Sano	Ogoso, Hijita, Haruaki	Sano/Hijita Renren/Tama Fuji/Ogoso	i REALLY love sano like Really really. Hes probably the cutest character in yohaji and one of the best written characters (ofc, deuteragonist and all lol) but hes the perfect balance of being adorable but also serious oh my god. He tries being cool but hes SO pathetic, esp when hes trying to sing, or when there was the bug in the classroom, or when he touched mouldy-gida. Hes the most pathetic man ever and I adore him sooooo much I wish he was my bf😭😭😭	Sano	No	i hope they show ogoso more in the anime soon i love him so much 😭😭	Sano	Ogoso, Hijita, Haruaki	Sano	Post anime release (Oct 2024 - now)	Recommend by friend, Anime			86	Hijita & Sano, Tamao & Nyuudou, Fuji & Ogoso			
12/26/2024 22:00:35	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	For getting more anime youkai genre. 	Abe Haruaki	Mame, Amaaki, Abe no Seimei	Izuna-Ibara, Haruaki-Miki-Izuna, Izuna-Mame-Tamao	Haruaki.. Hh.. Idk, he have same vibes with my last husbu (silly cowardly guy with ahoge(hetare character) ) he sometimes have silly side and cool side (literally different personality than usual haruaki). Also I really like character that have red eyes. 	-	No	Thank you for making this polling, this makes me feel like this fandom are lively. (Sorry for my broken English) 	Haruaki	Mame, Amaaki, Seimei	Haruaki	Post anime release (Oct 2024 - now)	Supernatural			41	Izuna & Ibara, Teacher trio, Yoseito trio			
12/26/2024 22:02:03	Discord	Read the manga after seeing the anime	Post anime announcement (Dec 2023 - Oct 2024)	When talking with friends about upcoming anime, someone mentioned Yohaji, and I looked at the MAL listing and figured I'd read the manga while I waited for the anime. I ended up finishing the manga before the first episode aired, and I still haven't seen more than a few episodes lol.	Abe Amaaki	Fuji Touya, Miki Rintarou, Takahashi Akira	1. Haru & Ame, 2. Fuji x Ogoso, 3. Whatever the hell Douman, Ranmaru and the og Seimei have going on	UGHHHHH FAMILY RELATIONSHIPS,,,.,..,.,.,.. i really love ame and i find it so funny that he's a brocon for literally just the silliest stupidest guy imaginable. also a sucker for takahashi's relationship w/ kuniko (and yamazaki) like??? looking at where he started and now he's a FATHER??? a GOOD ONE???? <br><br>fuji is on my top 4 list because it was between him and ogoso (they kinda count as one character for me lmao. purchase together do not separate) but the 13yo in me couldn't pass up the concept of a crossdressing guy. idk what it is about that trope i just love it sue me. miki also counts under this lol but i also love his friendship w haru and his whole arc so much. aughhhhhhhh. he cares this stupid idiot so much....	The principal and Ogoso. And Haru, ofc.	No	this was. really hard to answer lmao i kept changing my answers. also unrelated but while scrolling thru the character list i realized we don't have a lot of developed female characters?? koizumi arc when	Amaaki	Fuji, Rintarou, Takahashi	Amaaki, Takahashi, Fuji, Ogoso, Rintarou	Post anime announcement (Dec 2023 - Oct 2024)	Recommend by friend		Principal, Ogoso, Haruaki	132	Abe twins, Fuji & Ogoso, Heian trio			
12/26/2024 22:11:33	Discord	Read the manga after seeing the anime	2024, irrelevant to anime announcement	Dare i say haru himself and then git interested in his dumb nature from the outside but actually scummy and smart on the inside which i really love this kind of trope	ABE "SAILOR" HARUAKI	Marshmallow my cutie patootie mandragora child oh my god, rintarou you gayboy little shit  and how you are another psrent to marshmallow as well, and last but not least nyuudou because why are you so damn handsome with only one eye	SENSEI SQUAD WITH HATANAKA THIRDWHEELING THE DAMN FRUITBOWLS (MIKIHARU)  MORE ANIMAL YOUKAI TRIO INTERACTIONS AND MY LIFE WILL BE COMPLETE  ALSO I'LL DEDICATE MYSELF TO SANO MAME BENIKO AND HIJITA CIRCLE THEY ARE THE SILLIEST	DO YOU KNOW HOW PEOPLE UNDERSTIMATED HARU AND THINK AS HIM AS DUMB DUE TO HIS ODDITIES BUT DEEP DOWN HE'S THE SCUMMIEST SMART BITCH YOU'VE EVER MET IF IT WASN'T FOR SAILOR UNIFORMS AND THE MORE I READ INTO HIS DUALITIES OF BEING AN ODDBALL AND SCHEMING PERSON, I LIKE HOW HE STILL CARES FOR EVERYONE AROUND HIM AND HE CARES FOR MARSHMALLOW JUST LIKE HIS OWN CHILD RAAAAGHHHH	Hijita, I'm sorry that you have to go down because apparently i like haru mlre 😞😭	No	I'm new into yohaji but damn this thing be interesting after months of distancing myself from hyperfixating on a media	Haruaki	Marshmallow, Rintarou, Nyuudou	Haruaki	2024, irrelevant to anime announcement	Characters	Haruaki	Hijita	70	Teacher trio, Yoseito trio, Sano friendgroup			
12/26/2024 22:28:38	Twitter	Manga reader	Post anime release (Oct 2024 - now)		.	.									Post anime release (Oct 2024 - now)				1				
12/26/2024 22:53:25	Discord	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	It's unique than other manga and anime	Rintarou Miki	Haruaki, Principal, Tama	Renren/Tama, Sano/Mame, Haruaki/Marshmellow, Haruaki/Hatanaka/Rintarou	He looks weak and girlish but he actually so strong	None	No	I love Miki Rintarou	Rintarou	Haruaki, Principal, Tamao	Rintarou	Post anime release (Oct 2024 - now)				10	Tamao & Nyuudou, Sano & Mame, Haruaki & mandragoras, Teacher trio			
12/27/2024 0:00:09	Discord	Manga reader	2024, irrelevant to anime announcement	I first found out about Yohaji by reading random mangas for fun and I came across Yohaji. I kept praying the whole time because it was very cute and wholesome but I was afraid it would turn out to be a harem manga again, where all the girls would fall in love with the teacher or something (I am not really fond of this genre). And Im glad it did not turn out that way.   At that time the unofficial translation of the manga in my country stopped at like chapter 7. I was so hooked that I found the english translation to read IMMEDIATELY. I read the things twice, like back to back and then get hyperfixation on it.	Akisame Tamao	Abe Haruaki, Nyuudou Rensuke, Hatanaka Izuna	I randomly ship EbiAme (Ebisu x Ame) for shits and giggles because they are both brocons, and the fact that they barely even interact in the manga, I shipped them way before the chapter where they meet too. Then suddenly I cant stop thinking about them lol  I love the relationship between Haru and his class too! They build up their bonds day by day, super cute and wholesome! I feel like noone is left behind!  And the friendship between Tama and Renren is justttt something else! I love them!!	I LOVE ALL YOHAJI CHARACTERS AND DETAILS SO ITS REALLY HARD FOR ME TO CHOOSE ONE/SOME OF THE CHARACTERS TO BE MY FAVE ON THIS SURVEY <br><br>BUT! Tama! First, I really just like him normally like other characters but he slowly grows on me. His character development is really simple but its so relatable and so cute.<br><br>From a lazy cat who cant even get his name right to the cat that tries to study, thinking that if he studies hard enough, his teacher will wake up from the dream. From a cat who wants to be a pet cat of his best friend in the future to the cat that dreams of being a teacher like Seimei. These bring tears to my eyes. Especially, we can see his score get better and better in every chapter, that little detail makes my day brighter and motivates me too! I want to try hard and work hard like Tama too! <br><br>And I know for sure that Tama will beat Renren at Japanese before graduation! 		No	Thank you Canada for doing alllllll of these things for us!! 	Tamao	Haruaki, Nyuudou, Hatanaka	Tamao	2024, irrelevant to anime announcement				172	Ebisu & Amaaki, Tamao & Nyuudou			
12/27/2024 0:15:52	Tumblr	Manga reader	2024, irrelevant to anime announcement	Online roleplay	The Principal	Miki, Akira	The friendship between Haruaki, Miki, and Izuna; whatever the Principal has going on with Haruaki	That deep voice the Principal has in the anime absolutely destroys me. Sir who gave you the right?	The Principal	No	I read this manga shortly before the anime came out and I love it, the serious moments later on really balance out the comedy for me in a great way. 	Principal	Rintarou, Takahashi	Principal	2024, irrelevant to anime announcement				18	Teacher trio, Principal & Haruaki			
12/27/2024 0:44:12	Twitter	Manga reader	Post anime release (Oct 2024 - now)	At first, I watched the first episode on my iPad at school, but it was honestly so embarrassing. I didn’t have my earphones, so everyone could hear it, and a group of boys gathered behind my seat, clearly watching my screen and judging me. I felt so awkward because some parts of the anime felt super cringe in a public setting. But despite that, my curiosity got the better of me.  Afterward, I checked the comment section, and a lot of people were recommending the manga instead, saying it was much better. I decided to give it a shot because I needed a break from all the isekai anime I’d been watching. The supernatural, traditional youkai themes felt fresh and unique, something I hadn’t come across recently. Plus, the chapters were really long, which made me happy since it felt like I was getting a lot more content.   I got hooked during the arc where Haruaki becomes a student, and the Kyoto trip arc completely sealed the deal for me  it was so… interesting… I also loved the little translation notes at the end of the chapters, made me want to learn more about youkai!	My goat Abe no Seimei	Haruaki and Ashiya douman	Ranmaru+seimei+ashiya (they have so much plot holes together…) , animal trio  (i love when they sunbathe together and gossip time) , teachers trio+principal (for giggle n shit+i need ashiya to socialize+has more screentime+i just love ashiya douman). 	Well im not going to talk about the beauty of Seimei or Haruaki but im going to yap about them and make theories about them! <br><br>Okay, hear me out on this theory I cooked up during a latenight spiral: what if Seimei is actually the editor of Yohaji? Or what if he’s Yohaji’s assistant? Or maybe Tanamai’s coworker? Just kidding, now serious…<br><br>WHAT IF Seimei and Haruaki are the same person?<br><br>Now, I know what you’re thinking “Anon, what the hell? They’re literally the same soul, aka reincarnation.” BUT WAIT—what if Seimei isn’t Haruaki’s past life, but actually his future self?<br><br>“Anon, what the fu-”<br><br>LET ME FINISH. Okay, maybe I’ve consumed too much Pixiv and AO3 fanfiction lately, but hear me out. Remember when Ranmaru found Seimei sleeping with that cat youkai? What if that moment triggered something in Seimei, a memory of Tamao (Tamao is in his top 10 most precious people, trust me guys). And what if Seimei’s connection to Haruaki isn’t just about reincarnation, but about some future catastrophe?<br><br>Imagine this, Haruaki somehow messes up big-time or gets caught up in some divine chaos and ends up stranded in the Heian era ALONE. He’s forced to survive and adapt to this ancient world, completely isolated. Then, one day, he meets a young Ashiya, and the first thing he does is cry because the weight of everything he’s lost (and everything he’s yet to gain) hits him all at once.<br><br>And THEN BOOM parallels! Just like when Ashiya met Haruaki for the first time and cried, the same thing happens when Seimei meets young Ashiya. It’s a full circle moment of heartbreak and connection.<br><br>…Okay, so maybe I’m not just cooking this theory, I’ve burned the whole kitchen down. Im glad im anon, nobody will call me stupid and judge me or anything heh 😼 <br><br>Anyway Seimei with Clairvoyance theory actually makes more sense than whatever am i cooking here… <br><br>Okay, hear me out again, WHAT IF Seimei and Haruaki’s moms are kitsune? I mean, in real life, Abe no Seimei supposedly had a kitsune mom, so it wouldn’t be that far-fetched. We don’t know much about Yohaji’s version of Abe no Seimei, but Haruaki’s mom? She’s kinda suspicious imo. <br><br>At first, I thought, “Oh, she’s just an old lady with gray hair, it’s normal aging stuff.” But then I noticed that in the anime, she already had white hair when Haruaki and Amaaki were kids. So I thought, “Hmm, maybe she’s albino?” But then I saw your theory about Haruaki’s mom on Tumblr, and now everything’s clicking!<br><br>Okok so this is a supernatural manga, yet there’s no kitsune anywhere. That’s kinda weird, right? In other media with youkai, in my experience, there’s always at least one kitsune character like, it’s a staple of the genre. But in Yohaji? Nothing about fox things. And then you look at Tanamai’s design for Haruaki’s mom, she’s had white hair since the very start. It’s definitely raising some eyebrows.<br><br>What if they’re saving the kitsune reveal for Haruaki’s mom? Maybe she’s even the trigger for the reincarnation of Abe no Seimei! Her kitsune blood can influenced Haruaki’s power and reincarnation. <br><br>Honestly, the more I think about it, the more it kinda makes sense.<br><br>Alright, so here’s another wild theory (and I swear this is the last one… for now) What if Seimei put his curse on Douman not out of malice, but so Douman would remember his death and carry on Seimei’s dream of youkai and humans living together? And so douman could never stop thinking about him and cant forget no matter how much he tries  (Yes, I’m sneaking in some Douman x Seimei here, don’t judge me).<br><br>Now, onto my actual last theory (seriously this time). What if Ranmaru, instead of fully hating Seimei, actually cares deeply for him? Like, you know that trope the more you hate someone, the more you actually love them?<br><br>Hear me out, there’s this fanfic I read where Ranmaru hated Seimei because of his self-destructive tendencies, and honestly, that stuck with me. “But that’s just fanfiction, anon-” Yeah, sure, but it’s not impossible! There’s a chance that Ranmaru’s “hatred” for Seimei could stem from something deeper, like frustration with Seimei’s actions or guilt over his sudden death. Maybe Ranmaru hated how Seimei’s passing left Douman to suffer alone. (This could be ranmaruxdouman or ranmaruxseimei fanfic materials here-) <br><br>Or what if Ranmaru hated Seimei from the start? Maybe Seimei was just too much for him, with his enigmatic nature and unreachable ideals. But even if that’s the case, I can’t shake the feeling that Ranmaru’s “hatred” has more layers.<br><br>Anyway, I’m spiraling again. TANAMAI, PLEASE GIVE US MORE HEIAN ERA CONTENT! I need answers, closure, and maybe a little more emotional destruction.<br><br>What do you think? I honestly need someone to just talk about this lol, i think I'm alone in this country to actively thinking about this… the only indo fans I encountered are making those pjsk loving cat song jj for the megabillion times… STOP IT OH MY GOD. 	Akisame tamao (i love catboy), mame (his racoon form is really cute and looks so fluffy cant blame sano for hugging it everytime he transforms 🙂‍↕️🙂‍↕️🙂‍↕️)	No	Thank you so much for the translation—your theories are honestly the fuel that keeps me dreaming about this series! Seriously, they keep my imagination alive.<br><br>Anyway, I’ve got this feeling in my bones that the Gods Arc is coming soon, especially after seeing Kurahashi in the new art Tanamai dropped. It’s like the pieces are lining up. I think they might kick things off with a basketball tournament, considering Kurahashi’s on the basketball team. Maybe the gods school challenges Hyakki to a game, and boom we finally dive into Sano’s backstory before his transfer. Plus, we might get a glimpse into Haruaki’s previous school that makes him quit after working there for only 30 minutes.<br><br>Oh, and maybe the demon school gets a cameo? Remember when the principal turned down their exchange student offer? I feel like if they send another invitation now, the principal might just toss Haruaki into it because this time, they actually have someone like him to use as a buffer.<br><br>Also, the emergency chapter could be some foreshadowing for future events. Maybe the gods high school will attack, or maybe it’ll be something else entirely. And if there’s a gods and demons school, could there be an angels school? Or a hero/villain school? Though seriously, how the heck did Medusa end up in Nyuudou’s army? Not to mention the Takahashi family and their random collection of youkai, it’s wild.<br><br>And speaking of Nyuudou, in the Haruaki Student Arc, Renren wouldn’t even exist, right? His dad gets kidnapped (and probably killed) if Haruaki doesn’t step in during the time travel meiji arc. That would mean Ruri never meets Renren, she stays a normal human, and we’d never get the Akutagawa we know today. Akira would probably end up as a serial killer in that timeline, too. The possibilities are insane!<br><br>Honestly, the Haruaki Student Arc is one of the most fascinating arcs, but I’m worried they’ll skip it in the anime. It’s such a shame it’s what really got me hooked on Yohaji in the first place, even if it left me super confused at times.<br><br>Also, what’s the deal with the principal and Haruaki in that alternate universe? And did Ranmaru really quit being a teacher? I vaguely remember him joking about it, but I don’t recall if he actually made the decision. Maybe something else happened in Haruaki’s teacher timeline that led to him quitting for real.<br><br>Anyway, please keep cooking with your theories, they’re amazing, and they make diving into this series even more fun. Thank you for all your hard work and dedication! You’re a legend for keeping the fandom alive. Much respect! <333	Seimei	Haruaki, Principal	Seimei, Haruaki	Post anime release (Oct 2024 - now)	Anime, Supernatural		Tamao, Mame	834	Heian trio, Yoseito trio, Teacher trio & Principal			
